0,1
33.4914122,-86.9824288
33.3039292,-86.6611083
33.6530112,-86.3376761
30.6010744,-87.77633329999999
34.2011537,-86.8220341
33.3227653,-87.460397
34.0455341,-86.05296039999999
34.5211397,-85.684578
30.6082227,-88.24611829999999
34.72397309999999,-86.49965460000001
62.2599347,-150.1729153
58.3019444,-134.4197221
61.2180556,-149.9002778
32.057499,-111.6660725
33.2917968,-112.4291464
31.82845799999999,-109.949686
34.6463981,-112.4291464
32.8162061,-111.2845025
34.75386150000001,-92.2236667
34.5708215,-92.539603
36.2661518,-94.479976
34.5559285,-93.17796589999999
37.2009788,-120.7120023
39.08396440000001,-122.8084496
37.8534093,-121.9017954
37.5090711,-120.9876321
34.4208321,-119.6982057
38.5779555,-122.9888319
37.6016892,-121.7195459
38.47467,-121.3541631
32.7157305,-117.1610966
37.7749295,-122.4194155
40.7450055,-123.8695086
39.5500194,-123.438353
37.0453988,-121.9579578
34.0522265,-118.2436596
33.9532966,-117.3961192
34.9592083,-116.419389
37.3336581,-121.8907041
38.083403,-122.7633036
39.0915751,-120.8039474
40.7908864,-121.8474493
38.3104969,-121.9017954
39.6253952,-121.5370003
35.3102296,-120.4357631
36.9858984,-119.2320784
35.4937274,-118.8596804
33.7174708,-117.8311428
34.3704884,-119.1390642
37.4337342,-122.4014193
37.9175935,-121.1710389
39.8398269,-104.1930918
40.6955572,-105.5943388
40.1512114,-105.5005483
38.2528534,-104.4723301
38.9585381,-108.6175626
38.9108325,-104.4723301
39.62031,-104.332644
39.7392358,-104.990251
39.5800298,-105.2662931
40.3920718,-104.7158226
41.3266911,-72.8042797
41.7866294,-73.2765361
41.7924343,-72.8042797
41.8275622,-72.0468164
41.5185189,-72.0468164
41.46985050000001,-72.4731529
41.8418987,-72.37846789999999
41.2559654,-73.37086959999999
30.7689907,-86.9824288
39.5392979,-75.667356
38.65308410000001,-75.4344727
39.1440612,-75.4344727
27.4799195,-82.34518899999999
28.8848842,-82.5185837
29.0279842,-81.0754657
30.4906177,-84.1857115
26.190096,-80.365865
24.5557001,-81.78259849999999
30.6389408,-87.3413599
28.5578826,-82.4752757
27.9903597,-82.3017728
30.57734009999999,-86.6611083
30.3500511,-81.6035062
28.263933,-80.7214417
29.9943564,-81.77870209999999
28.702847,-81.77870209999999
30.5927334,-81.8224362
27.876394,-82.7778579
27.8617347,-81.6911559
27.3225563,-80.54384499999999
26.6514503,-80.2767327
29.9719419,-81.42789839999999
28.7131688,-81.20781640000001
25.5516034,-80.6326916
30.1805306,-85.684578
29.4086072,-81.2518833
28.1019838,-81.0754657
26.6630286,-81.9534815
29.2787765,-82.12783999999999
26.069985,-81.42789839999999
28.4844995,-81.2518833
29.6579549,-82.3017728
38.9071923,-77.0368707
28.3232418,-82.4319405
30.1812696,-82.605118
27.0804935,-80.4103957
27.1995986,-82.34518899999999
33.7956441,-84.2278796
34.1174511,-83.54965659999999
32.4794133,-84.8984775
34.8033566,-84.981754
32.7865735,-83.7199136
31.9994194,-81.1196075
34.8981727,-85.14793639999999
33.5098514,-82.25832969999999
34.2358502,-84.14351359999999
33.5642239,-85.0649071
33.3716708,-84.7315563
33.8999297,-84.56414699999999
33.7708613,-83.7199136
34.2514526,-84.4802606
33.5544296,-83.8473015
33.5571944,-84.375233
33.8033965,-84.3962535
34.30778,-83.804868
33.4347963,-84.14351359999999
33.9142037,-84.8984775
33.3205339,-82.08429009999999
33.9190653,-84.01674229999999
34.2660473,-84.8150781
33.7290225,-84.7315563
21.3069857,-157.8584319
20.7983626,-156.3319253
43.478767,-116.2420304
42.5836362,-112.1430215
38.9041402,-89.9253233
41.1790977,-87.77633329999999
41.8243831,-88.0900762
39.7337353,-89.62516459999999
41.7376587,-87.697554
39.8949055,-89.0179332
38.0157197,-88.90306
42.3039993,-88.4016041
40.5478429,-88.86469799999999
41.39982089999999,-90.563609
38.40081199999999,-89.9253233
40.2138865,-88.24611829999999
41.987884,-88.4016041
41.5507043,-88.4403883
40.7156396,-89.77553379999999
42.3121109,-89.1705998
42.34849759999999,-88.8263006
39.0704754,-90.37483540000001
41.8329981,-88.7108964
40.122469,-87.697554
41.5054724,-88.0900762
37.7183241,-88.86469799999999
42.3689363,-87.8271534
40.5522078,-89.4742177
39.1851445,-86.49965460000001
41.6062253,-85.84862360000001
41.2715616,-86.6207943
39.83618999999999,-86.17517590000001
39.831882,-84.981754
41.4363987,-88.94138650000001
39.8064942,-86.5400674
38.8794321,-86.05296039999999
40.4482767,-86.1344697
40.12045320000001,-85.02334599999999
40.1469349,-85.684578
38.2869276,-85.8895551
41.0932622,-85.02334599999999
40.2583533,-85.39627689999999
39.51168089999999,-86.3376761
41.6228085,-86.3376761
41.2864679,-85.84862360000001
38.0806099,-87.5791287
41.4775131,-86.8220341
40.8033875,-85.84862360000001
40.4465288,-85.02334599999999
41.5248577,-87.10237459999999
40.34697310000001,-86.8220341
40.0372797,-86.05296039999999
39.206801,-85.8895551
41.4897279,-87.30161319999999
40.019879,-86.8220341
38.4492903,-85.7256372
39.5920377,-85.14793639999999
42.0659844,-91.67606909999999
41.6393199,-90.6393702
41.6278423,-93.5003454
39.0928449,-95.81428849999999
37.6537367,-97.5247243
38.845412,-94.8520636
38.9107835,-95.26844369999999
37.7647455,-85.47880649999999
38.9940572,-84.7315563
37.895573,-84.56414699999999
36.9260578,-83.8897057
37.4842087,-82.4752757
37.998648,-84.981754
37.5455463,-82.7778579
38.2481018,-84.8984775
38.9863872,-84.56414699999999
37.7143001,-84.3121264
37.959945,-84.14351359999999
38.5665695,-82.95015579999999
38.8951891,-84.3962535
38.3204714,-83.03613759999999
38.6565245,-84.6479124
38.1938097,-85.64348700000001
38.6194103,-83.8897057
37.6565708,-86.0121573
38.0314578,-83.8897057
38.3172361,-84.56414699999999
36.9886043,-86.49965460000001
38.3833265,-82.6915429
37.9842107,-85.684578
38.06064780000001,-84.4802606
37.0853508,-84.5222189
45.3230777,-68.5806727
44.19124160000001,-70.17070369999999
44.98493149999999,-67.6776835
43.81329789999999,-70.3870587
43.4132697,-70.6702521
44.4499153,-69.7038278
45.5913402,-69.9999212
29.6498691,-90.11206960000001
31.1461104,-92.539603
30.80392599999999,-90.0746767
30.4357418,-89.9253233
32.6136798,-93.86553029999999
30.1895142,-92.02731899999999
30.4340146,-90.6773046
29.95106579999999,-90.0715323
30.5693593,-91.09693999999999
42.3522866,-71.0504229
41.69909579999999,-70.32091129999999
42.467206,-71.2874209
42.311782,-73.1821623
41.7938406,-71.1448516
42.1172314,-72.6624209
41.9120406,-70.7168469
42.7051144,-70.90712359999999
42.530599,-72.61511689999999
42.17668,-71.1448516
42.4096528,-71.8571331
42.3471357,-72.6624209
38.1584227,-75.4344727
39.2903848,-76.6121893
39.5838964,-76.3637285
39.6255251,-78.6114999
39.2873463,-76.964306
38.78492110000001,-76.8720961
38.9530109,-76.5488232
39.4647665,-76.7336521
39.3844507,-77.4701972
38.49495030000001,-76.5025742
39.1547426,-77.2405153
