County Name,FIPS Code,% < 9th,% No HS Diploma,% HS Grad or Equiv,"% Some College, No Degree",% Associates,% Bachelors,% Grad or Professional
"Richmond County, Georgia",13245,3.376031909826957,9.505973170344499,24.69290760438165,18.846741546277187,5.601583584695984,9.27329734878552,5.269189553897443
"Screven County, Georgia",13251,4.944076369594643,9.795540357626273,30.88266723658901,17.696088907886303,4.23167343449455,6.703711619291871,3.5976348222554675
"Tattnall County, Georgia",13267,5.542870640107078,15.872765923942996,30.422801354224077,14.42012439965357,4.231950240138572,5.2239981103850095,3.440673962680104
"Berrien County, Georgia",13019,3.84979488797728,11.228568423267065,31.88177132639108,14.026506784474599,6.942253076680341,5.059429893762491,3.0030503839276323
"Walker County, Georgia",13295,3.9732396624349575,10.274162281916368,28.866475243772683,17.647830459560698,5.900100569896078,7.4611202611902225,3.592823099010334
"Gwinnett County, Georgia",13135,4.2359492737826905,5.223078945653371,17.508545385491832,15.732386168273866,6.3426873748530825,15.620020810064341,7.675228157859844
"Barrow County, Georgia",13013,4.323626146819532,8.539394665707931,25.27330590287487,17.6007669875764,5.890890690954607,7.846975325903141,3.548649116499554
"Charlton County, Georgia",13049,6.742266450667284,12.065108385404614,34.3979017202808,15.081385481755765,6.0942683020905655,2.113708246547867,4.0114171102368275
"Clinch County, Georgia",13065,7.807896287566293,12.49263406010607,24.808485562757806,15.615792575132586,4.154390100176783,5.082498526812021,3.4030642309958754
"Bartow County, Georgia",13015,3.775956656889781,9.790202975941066,26.063358116601542,17.194975785155375,4.988160548804848,8.743653956715356,4.482425966888514
"Douglas County, Georgia",13097,2.4587590615902735,6.821879102688509,23.072806667047203,17.798533021291167,5.430532564644101,11.12292368285861,6.6905930703807295
"Grady County, Georgia",13131,6.22005748961993,10.220376876397317,27.02012136697541,14.96726285531779,6.99057809006707,5.796870009581603,3.5891089108910887
"Jeff Davis County, Georgia",13161,4.5336355757050475,13.294219614640976,26.228415227681843,16.334422294819657,5.47369824654977,4.113607573838256,2.9735315687712514
"Montgomery County, Georgia",13209,4.552555233206874,9.930819013613034,27.850926132559696,20.09596072305289,4.864985494309306,6.415978576210667,4.686453916536487
"Oglethorpe County, Georgia",13221,5.534325098949092,11.67599290296165,28.60652381602293,14.862836085710388,5.909649242527638,7.247168008734817,4.367408216186706
"Randolph County, Georgia",13243,7.424368581737441,12.822647793505412,28.059950041631975,17.194004995836803,3.122398001665279,4.843186233694144,3.5803497085761866
"Rockdale County, Georgia",13247,3.1554440451165204,6.800253158834566,24.352975746479512,16.677968400352615,5.846386835740603,12.103026604281096,5.502814131687801
"Ware County, Georgia",13299,3.530598520511096,10.989688410670254,30.75543600089666,16.251961443622505,5.40237614884555,5.438802958977808,3.7743779421654335
"Wayne County, Georgia",13305,4.531894211108503,10.736432809305132,29.102001139677537,15.68732611537559,6.502865953809541,5.198940770287936,3.5464083397579858
"Wheeler County, Georgia",13309,4.5145875251509056,16.260060362173036,40.44265593561368,11.053822937625753,5.28169014084507,4.791247484909457,0.7168008048289739
"Wilcox County, Georgia",13315,4.361510791366906,12.050359712230216,39.444694244604314,13.309352517985612,3.923111510791367,4.383992805755396,3.1699640287769784
"Baldwin County, Georgia",13009,2.9652733542732883,10.079732905748237,26.35578887253718,23.23895710237881,4.997034726645726,7.650405254025085,5.409976497463044
"Banks County, Georgia",13011,5.483853400860426,11.604857594075042,32.34220987856015,14.060883297936066,4.8140282088983275,5.238795403801122,3.196645428306921
"Bulloch County, Georgia",13031,2.2958422608554145,6.463073960565213,19.141059369151908,29.749667760570635,5.329391662824442,10.017357815085026,6.90786797211901
"Clarke County, Georgia",13059,2.9217993751719895,5.549800087411173,16.57089207957654,26.736487689593215,4.09132848794859,15.065477443061335,11.699337941305016
"Hawaii County, Hawaii",15001,1.7618744428880684,4.502228447726983,24.762511142238637,18.727620017827583,7.6154335922577365,13.943206417929455,6.726601298866674
"Honolulu County, Hawaii",15003,2.8834616083873703,3.6734137325010607,21.694442761044787,18.231824333878755,7.839827889218835,16.21083570692685,8.032139466294971
"Maui County, Hawaii",15009,2.4918644191743757,3.820371250624642,25.771204309724915,19.041524979584874,7.59198995697588,13.113215595938913,5.959998537423672
"Kauai County, Hawaii",15007,3.2703641708747697,3.0157680784324756,24.889932904786686,16.855386606276284,9.341285358614773,14.18283093975497,6.203142362820531
"Kalawao County, Hawaii",15005,3.488372093023256,8.13953488372093,23.25581395348837,20.930232558139537,20.930232558139537,12.790697674418606,8.13953488372093
"Oneida County, Idaho",16071,1.5639589169000934,6.1157796451914095,26.797385620915033,22.175536881419234,5.228758169934641,7.142857142857142,2.3342670401493932
"Cassia County, Idaho",16031,5.636503067484663,7.029652351738242,20.918541240627132,17.599693251533743,5.389400136332652,7.826346284935242,3.0035787321063396
"Gem County, Idaho",16045,3.1038575667655786,6.635014836795253,30.569732937685462,16.765578635014837,7.3056379821958455,8.379821958456974,3.6557863501483676
"Lincoln County, Idaho",16063,6.703172205438067,7.1185800604229605,26.62386706948641,17.541540785498487,5.456948640483383,4.248489425981873,1.3595166163141994
"Valley County, Idaho",16085,1.1678543151227236,4.216152019002376,19.744655581947743,28.30562153602534,4.552652414885194,16.874505146476643,6.720110847189233
"Adams County, Idaho",16003,2.2047643182970096,7.932083122149011,31.145463760770397,20.501773948302077,5.043081601621895,9.097820577800304,6.512924480486569
"Franklin County, Idaho",16041,1.333841463414634,6.120426829268292,22.035060975609756,18.772865853658534,5.564024390243903,8.986280487804878,3.4527439024390247
"Nez Perce County, Idaho",16069,1.1895836457239966,5.595541560453841,24.433948118158643,23.809166791622932,7.077522866996551,12.038286599690109,4.368471035137702
"Jerome County, Idaho",16053,7.617518121446243,9.336342723208473,23.01315161248318,16.21164113025739,4.644298797690872,5.855288858023352,2.196275880029515
"Kootenai County, Idaho",16055,0.8559362677182137,5.408051795800917,21.608893744005115,23.420014920601087,7.987184269423425,11.826574656293296,5.446685495044229
"Lewis County, Idaho",16061,2.6673640167364017,6.9822175732217575,25.235355648535563,23.95397489539749,6.668410041841004,8.655857740585773,2.9027196652719667
"Minidoka County, Idaho",16067,8.088810641627543,8.049687010954615,21.615805946791863,18.593505477308295,6.034820031298905,6.342918622848201,2.5919405320813773
"Twin Falls County, Idaho",16083,3.2900496060694486,6.018383425736796,20.760383231203193,21.36222157377687,8.402635930356968,8.262814901274194,4.043867328080926
"Owyhee County, Idaho",16073,7.044975404075895,11.481026001405482,26.141953619114545,16.136683063949402,6.061138439915672,5.094869992972593,1.3615600843288826
"Blaine County, Idaho",16013,4.308946856322105,4.3645461705972295,18.366306815549276,15.989436130287727,5.017838113329936,19.825788815271277,9.053421674466016
"Boise County, Idaho",16015,0.846727898966705,5.037313432835821,23.134328358208954,21.555683122847302,8.711251435132032,14.911021814006888,7.663605051664753
"Boundary County, Idaho",16021,4.044864435220348,5.502075421708028,28.52600900821337,19.570785127616354,6.102622979775678,9.211339750949394,3.5591274397244548
"Butte County, Idaho",16023,2.066590126291619,7.500956754688098,27.477994642173748,23.497895139686182,7.807118254879448,8.687332567929582,2.564102564102564
"Caribou County, Idaho",16029,1.4135820460507142,4.54677936461673,26.289711454386477,19.221801224132907,6.8493150684931505,9.851355290002916,3.1914893617021276
"Gooding County, Idaho",16047,7.650562541363335,7.743216412971542,26.45929847782925,16.14162806088683,4.301786896095301,6.611515552614162,3.3487756452680344
"Ada County, Idaho",16001,1.143600456888607,3.2120096433832743,17.63939354242652,20.47403342089599,6.774729555498865,17.690644125603,8.278922680566376
"Bannock County, Idaho",16005,1.3422419839977173,4.48801017678599,19.215816817852176,23.44821846801327,6.330769322221297,12.367886058040968,5.983617276758646
"Bear Lake County, Idaho",16007,1.127566475934029,4.25782564792999,28.69404240996298,19.151800740491417,6.092224840121172,11.10737125546954,2.457085156512959
"Bingham County, Idaho",16011,3.9211796601203464,5.038682801031542,22.40737067160396,19.35682955321916,5.810134673455443,8.516828671559876,3.2731600872842685
"Bonneville County, Idaho",16019,1.804282453534292,4.565051990869896,19.351653925582408,18.42596282743379,6.341255751603203,12.88811999565233,5.33495163218724
"Camas County, Idaho",16025,4.514672686230249,3.724604966139955,25.395033860045146,22.121896162528216,4.966139954853273,10.270880361173814,3.9503386004514676
"Canyon County, Idaho",16027,4.308133721688476,6.64599303472494,23.438971728325292,19.34288764267463,5.248590763523599,8.200862689407662,3.1377549788191876
"Clearwater County, Idaho",16035,2.1680534395874838,7.453416149068323,29.649595687331537,24.715809211297316,6.187741708660495,9.879292159849994,3.914215399039025
"Jefferson County, Idaho",16051,3.3454943451295147,4.928858080992338,19.248449470995986,16.34439985406786,9.160890186063481,8.843487778183144,3.40751550529004
"Latah County, Idaho",16057,0.6693025299118794,2.4601390288652865,14.882290616843683,27.867793368995013,6.227872961728299,18.182288032664033,10.93624828798098
"Custer County, Idaho",16037,3.5015696691620386,6.906544312967883,26.080656846172424,22.36174836995895,7.003139338324077,12.72639459067858,5.312726394590679
"Lemhi County, Idaho",16059,1.8310767246937458,7.375886524822695,27.427466150870405,22.411347517730494,6.0606060606060606,12.211476466795617,5.067698259187621
"Payette County, Idaho",16075,2.4344323306624633,7.806821664696353,26.10884889881343,20.28985507246377,7.018696090021455,6.830421647182451,2.4694601339813476
"Benewah County, Idaho",16009,2.4751381215469612,8.386740331491712,31.480662983425418,19.723756906077348,5.237569060773481,7.0497237569060776,3.281767955801105
"Bonner County, Idaho",16017,2.0045394815434237,5.913272010512484,25.660016724405686,23.237367100704816,6.233424919364473,11.193405805757974,5.53099988053996
"Clark County, Idaho",16033,13.459715639810426,5.971563981042654,20.09478672985782,14.691943127962084,2.748815165876777,6.161137440758294,3.3175355450236967
"Elmore County, Idaho",16039,3.922689844464776,4.948154925282098,22.983379078987497,23.17779810917963,8.005489478499543,8.047422994815493,2.962031107044831
"Fremont County, Idaho",16043,3.5379005353402126,6.478392427651486,23.244627201489642,18.341221196369,6.827527348902164,9.89991465590814,3.980138102257739
"Madison County, Idaho",16065,0.9989278523051176,2.7039041866059987,12.740252608456892,28.372688998718655,10.478282471692687,12.345388457414815,5.269213671190607
"Shoshone County, Idaho",16079,2.6421136909527623,10.056044835868695,30.20816653322658,20.624499599679744,7.125700560448359,6.709367493995195,2.610088070456365
"Idaho County, Idaho",16049,2.7035330261136714,6.162826420890937,29.339477726574504,21.732718894009217,6.064516129032258,9.923195084485407,4.21505376344086
"Teton County, Idaho",16081,2.282850779510022,3.414996288047513,14.170378619153675,18.13288789903489,5.660727542687454,20.74053452115813,8.203414996288046
"Power County, Idaho",16077,9.14308073562019,5.699752184687623,24.898917438372244,15.79496543628538,4.251989043954611,6.821442545976263,3.1042128603104215
"Washington County, Idaho",16087,5.07202881152461,7.162865146058424,25.68027210884354,22.20888355342137,4.411764705882353,8.303321328531412,3.7715086034413767
"Hancock County, Illinois",17067,1.6097240473061762,4.555409548839247,30.321944809461236,17.548182216381953,10.145641699518178,10.41940429259746,4.292597459483137
"Madison County, Illinois",17119,1.6576931313943482,4.552644531528857,23.80548030644028,21.379056407404764,7.490428437778271,12.18246647604949,6.808114129842608
"Grundy County, Illinois",17063,1.652991079411122,3.7927403492738363,25.541891005900702,20.815369638209525,6.472890548944033,10.815965668646813,5.117914688176743
"Kankakee County, Illinois",17091,3.1380583207732777,5.879910831129683,25.78586835858882,21.53771175350403,6.1732294834884165,8.702990045216199,4.914215575671699
"Mercer County, Illinois",17131,1.2979612511080156,5.084209193364568,32.32240091173863,18.538685576801317,7.084968975560339,9.95314676459415,3.9761934911991896
"DuPage County, Illinois",17043,2.6175487698347117,3.383356978663399,14.844831545803617,16.23876131380751,5.287575148149976,21.38950834168611,12.985793485049784
"Sangamon County, Illinois",17167,1.397034330301715,5.006712628826956,21.47082277650479,18.757507545398568,5.869260197644019,15.847355829892901,8.882877244692985
"Alexander County, Illinois",17003,4.456906729634003,11.673553719008265,27.52361275088548,17.97520661157025,6.744391971664698,5.51948051948052,1.8152302243211336
"Menard County, Illinois",17129,1.3611469072164948,5.017719072164948,27.585373711340207,18.468105670103093,7.329252577319588,12.749677835051546,5.106314432989691
"Randolph County, Illinois",17157,2.8328611898017,10.478540314965427,32.77589935727558,17.426665448231745,7.30756343476804,6.999908617380974,2.9181516342258367
"Morgan County, Illinois",17137,2.1369258463503864,5.046164566517624,32.42552697288195,20.225306312060855,5.327797456593694,10.440740955809767,4.732593926020556
"Cook County, Illinois",17031,4.933587424437453,5.759237161644816,18.531839304111582,16.58459865065483,4.884413427326425,16.571770651408475,10.328028357514048
"Ogle County, Illinois",17141,2.667622387105523,5.957108816521049,25.887754508998622,20.414963482438637,7.842073655049497,9.686355799221218,4.579709021871792
"Macon County, Illinois",17115,1.9574855698179148,6.023032522516661,26.599868013793486,20.466227332298512,6.473830481377861,10.631395986503946,5.526690027605566
"Stephenson County, Illinois",17177,1.819411418224656,5.5913087109230135,27.72529941752656,21.525338685398896,8.124086476581077,8.813455790920395,4.644516677938
"Wayne County, Illinois",17191,3.7781398998129037,6.306958778441668,28.323978514092584,17.369786951536,11.720683203572937,7.423501720079667,2.426217635343111
"White County, Illinois",17193,2.728041731284365,5.660510362329057,28.88763569716622,20.01973776963203,9.107570844494573,7.676582546172282,3.9757507401663608
"Woodford County, Illinois",17203,0.9732422577166042,3.71578244568846,24.675157927173746,16.53227877356068,7.74741923886806,15.602691181757486,5.818910174105079
"Franklin County, Illinois",17055,2.6461757671365325,7.9639712991705265,25.026716197648973,23.377945142740828,7.846928909470257,7.193018167014402,3.7708004681695586
"Henderson County, Illinois",17071,2.280929695394832,6.799480294499784,36.35051248736827,17.6988595351523,6.97271546123863,8.993792406525191,1.992204417496752
"McDonough County, Illinois",17109,1.0507326644934647,4.275722378706839,22.10019938601766,27.508940722220466,7.307655790106655,11.975820489286958,9.181251384625122
"McHenry County, Illinois",17111,2.0198478783806157,4.051382436867581,20.29132296465104,19.22329025493194,6.580899419886185,15.77669351356791,7.475255078024821
"McLean County, Illinois",17113,1.053506589467243,2.690626966305107,18.054505255987667,21.54983807748036,5.806120151704949,19.52652816181861,9.364952000507992
"Moultrie County, Illinois",17139,6.410169261097138,5.098225817415539,26.408809734212497,17.408741757868263,6.756848616681395,8.870912922303038,3.9562232343144585
"Perry County, Illinois",17145,2.2499650626543066,10.793310662877905,30.935855033306936,18.814925234080214,8.725019797829226,6.838403130386174,2.4782223878511203
"Pike County, Illinois",17149,2.7055869428750783,6.685499058380414,32.52981795354677,18.424356559949782,5.505335844318895,9.0646578782172,2.7620841180163214
"Pope County, Illinois",17151,3.5321100917431196,9.036697247706423,27.545871559633028,26.1697247706422,7.454128440366972,7.041284403669724,3.188073394495413
"Rock Island County, Illinois",17161,2.6873225949864916,5.982695530248623,23.990971580999283,21.220888478506204,7.2076878355733385,11.038610170650799,5.428678909750008
"St. Clair County, Illinois",17163,1.864366399050043,5.7284832074665415,22.344034216606854,19.730517749297555,7.9615630424341886,11.173340694996464,7.302795036928068
"Shelby County, Illinois",17173,1.661645211357619,4.610608965580206,36.277732128184056,16.310599835661463,7.815210444627042,8.486259472290698,3.2822057883684836
"Wabash County, Illinois",17185,2.809474412171508,5.2213001383125865,23.271092669432917,19.744121715076073,13.364453665283541,9.647302904564317,3.9073305670816043
"Champaign County, Illinois",17019,1.0286324334202148,2.6641531936175737,16.179681263404923,26.546314908678216,5.881334577246016,15.57327383070605,13.132736383484172
"Calhoun County, Illinois",17013,3.226465182764958,4.186236471308965,34.14335307331019,19.215846436593832,8.086583622626097,5.983255054114764,4.206657137022667
"Cumberland County, Illinois",17035,2.559867877786953,6.780438572346087,29.002660794568307,18.304431599229286,9.175153683824204,7.872281860721167,3.5507844756399667
"Ford County, Illinois",17053,2.6874536005939125,6.206384558277654,29.680772086117297,18.181143281366,6.674090571640683,10.096510764662213,3.48181143281366
"Jo Daviess County, Illinois",17085,2.3587045268983036,4.4996824820829175,30.03719495600109,19.554567722035742,6.123559829447519,11.739090991563096,6.277782817744717
"Kane County, Illinois",17089,5.852641282050313,6.290116017695438,17.593435612256847,16.467070392631687,5.338854027752067,14.40134340255609,7.336579763582305
"Kendall County, Illinois",17093,2.589215263598871,3.606029300513288,17.026347685324527,18.15785834560289,6.655657960027006,14.63561452173135,7.871767548176649
"Lawrence County, Illinois",17101,4.065139454335541,10.895059852950112,29.671264507504407,17.19632982925199,10.530473354803426,6.447104575560552,2.1389074557938867
"Brown County, Illinois",17009,3.033426594021499,12.08953026063908,30.996907671918716,19.46694154027389,7.8338978059196,8.629067883964069,2.5769400677367105
"Marion County, Illinois",17121,3.0387677848844796,5.970499934734369,27.40634381934473,20.61610755776008,9.288604620806682,7.2001044250097905,3.691424096071009
"Marshall County, Illinois",17123,1.4842767295597483,4.79664570230608,33.39203354297694,19.52201257861635,7.580712788259958,10.020964360587001,2.943396226415094
"Mason County, Illinois",17125,2.61795166858458,6.271576524741082,34.61593785960875,16.28308400460299,7.573360184119678,8.206271576524742,3.574510932105869
"Iroquois County, Illinois",17075,2.3825420810345435,6.107460378817163,32.691429173841236,18.543767789998945,7.569315107003549,7.105457356713638,3.531644235161823
"Christian County, Illinois",17021,2.0618556701030926,7.156903641022586,33.63029616828556,16.900065550324772,7.249270007746857,8.3040343245337,3.9419581669745547
"Clay County, Illinois",17025,3.598894945120586,5.458075113865452,28.783692973941612,19.734189501978648,9.251101321585903,8.564175315463302,2.814903307698051
"Gallatin County, Illinois",17059,3.2912361270570227,6.352851128970532,30.3291236127057,21.182548794489094,7.405281285878301,7.539226942212017,2.3536165327210106
"Jackson County, Illinois",17077,2.002875750655502,3.784149539034086,19.08483464433731,25.98663621754208,6.966083058445403,12.565338746511037,11.479319969550875
"Monroe County, Illinois",17133,1.0255194285544917,3.112125433474614,23.87444796822668,20.128041732120096,7.009692047778534,14.081626604226564,7.869231453214382
"Peoria County, Illinois",17143,1.999516505949663,5.863708399366086,20.222407263155066,19.76953450267265,7.139595476644551,13.523328587928765,7.626850036262053
"Union County, Illinois",17181,4.01922742804193,6.196791567730353,26.101812706318412,19.059477616262235,6.9902125441593785,10.482423119244801,5.808768170498639
"Winnebago County, Illinois",17201,3.043699045605053,6.889451570717048,24.793399927655194,19.001293859038924,6.626158212526781,10.246876652104955,5.6467208325217735
"Piatt County, Illinois",17147,1.1075275360554981,4.247550660256801,26.209456581269396,16.77113126026897,8.446418791456216,14.026653684658918,6.5295442098217
"Pulaski County, Illinois",17153,3.180460376032332,8.223510806536636,29.274292742927425,23.036373220875067,6.606923212089264,5.078193639079248,2.91688631172026
"Schuyler County, Illinois",17169,1.9356635566077147,7.408438936081326,29.480573736248434,20.790976187160563,7.99331569419301,9.664392145940678,4.414426960033421
"Stark County, Illinois",17175,1.945595388218339,6.485317960727797,29.688344442442805,17.276166456494323,9.025400828679517,9.547829219960366,4.03530895334174
"Edgar County, Illinois",17045,3.130148270181219,6.129636993694257,30.364142475714367,17.008464466284156,9.310912912571721,8.845083224450377,4.169743793671533
"Bond County, Illinois",17005,2.465656921451215,6.346131266878009,29.48808265821299,21.228131971351416,7.367617705764941,8.923329810966303,4.719971821063755
"Boone County, Illinois",17007,3.7902233491181625,6.260486968194192,25.948021924754837,17.092359894104924,5.964055333905067,9.277005108318729,5.662030649912376
"Bureau County, Illinois",17011,2.013742229096642,5.538534757131384,30.387578452660698,18.34676819655552,8.09661203486124,9.331033046789019,4.414170558315238
"Carroll County, Illinois",17015,1.6118063112078345,5.5359085963003265,34.541621327529924,18.369151251360176,7.3449401523394995,8.562295973884657,4.495375408052231
"Coles County, Illinois",17029,2.1279025504377618,4.843928435477731,22.3372668443091,26.18005329272935,8.49828701941378,10.763228016749144,7.299200609059763
"Crawford County, Illinois",17033,3.148745706255855,8.327261371916311,24.96617050067659,18.564588321015925,12.990527740189444,8.884146976163214,3.768085770792131
"Jersey County, Illinois",17083,1.7510690974566736,5.095656088228674,27.589466576637406,20.27008777852802,9.646635156425837,9.696151249155974,4.690524420436642
"Putnam County, Illinois",17155,0.5718246404435973,5.510310171547393,31.554323340842146,21.573384162190262,9.270490382949228,7.624328539247964,3.829492289031364
"De Witt County, Illinois",17039,2.336795252225519,4.957962413452028,29.321216617210684,19.868941641938676,6.787833827893175,11.04104846686449,3.7648367952522257
"Fayette County, Illinois",17051,4.608735213830755,9.849863512283894,31.683348498635123,17.461328480436762,7.006369426751593,6.269335759781619,2.397634212920837
"Lee County, Illinois",17103,2.0969137582924717,7.427170464378426,28.04153446783963,21.127776175367753,8.047303143928469,8.237669454860109,5.0072108451110475
"Logan County, Illinois",17107,1.9194248507867606,7.4911828540423215,28.39120998372219,21.5307921866522,6.972327726532828,10.78404774823657,3.906673901247965
"Macoupin County, Illinois",17117,2.053959965187119,5.3785900783289815,29.719321148825067,20.87249782419495,6.93864229765013,9.123150565709311,4.371192341166232
"Richland County, Illinois",17159,3.1028646649533003,6.8639127436845735,24.515765059863348,17.864978373973546,10.292734908794584,11.132702313044568,4.130884473139848
"Saline County, Illinois",17165,3.1805157593123212,8.12116250511666,22.975849365534177,22.51330331559558,9.762586983217355,7.683176422431437,3.896848137535817
"Washington County, Illinois",17189,2.405329593267882,4.158485273492286,26.220196353436187,20.364656381486675,10.413744740532959,10.014025245441795,4.712482468443198
"Montgomery County, Illinois",17135,2.893086072738491,8.387892914681384,31.193226613649607,19.243821341651525,6.9687724951153465,7.140163850135399,4.096253384979262
"Whiteside County, Illinois",17195,2.8949545078577335,5.5593685655456415,28.469105819826478,20.22244513665241,7.0147651479154565,8.792214420217165,4.462981539165479
"Adams County, Illinois",17001,1.7728000958270322,5.014448919699942,27.090601464356833,19.985925404644618,6.643508467216675,10.940751942743349,5.944270591582194
"Clinton County, Illinois",17027,3.581296493092455,5.603081827842721,24.580233793836346,19.20828905419766,9.179064824654622,11.761424017003188,4.729011689691817
"DeKalb County, Illinois",17037,1.6856029787600626,3.7330219291108704,19.41171403137653,25.32424645602213,7.982923817637093,13.177567409761373,6.911833679515282
"Edwards County, Illinois",17047,2.28310502283105,5.296803652968037,26.818873668188736,16.834094368340942,15.753424657534246,7.077625570776255,2.678843226788432
"Jasper County, Illinois",17079,3.2264779350541213,5.162364696086595,29.725228975853458,13.800999167360533,11.552872606161532,9.148626144879266,3.965445462114904
"Jefferson County, Illinois",17081,3.4829761718546326,8.09739819594348,24.435580582929244,21.255018509828457,9.116742270191356,6.997236560821732,4.546639553678503
"Vermilion County, Illinois",17183,2.5767924552122916,8.01570568257856,30.816720744378657,16.773769995076194,7.715227189516079,7.230421553650561,2.9643844609693586
"Will County, Illinois",17197,2.7768285962307715,4.250669233576695,20.477893117472483,17.753410873791488,5.807391595793098,14.931797064823687,7.859514022279189
"Williamson County, Illinois",17199,2.0718170635920385,5.142492997614002,23.9088874727685,22.317234020481052,8.300606132459949,9.798894438104835,6.5222223868873845
"Clark County, Illinois",17023,1.9593067068575734,5.306455664405928,30.03642300929415,17.822155237377544,9.495101733232856,8.502888721426777,3.9311730720924394
"Douglas County, Illinois",17041,8.532526475037821,5.683308119011599,24.76046394351992,16.87342410489158,5.804336863338376,9.667170953101362,3.4089762985375693
"Effingham County, Illinois",17049,2.4411661397962767,4.4988877180658005,27.327010888654723,15.247043671701205,9.89345509893455,12.238028333918745,4.367170120594778
"Fulton County, Illinois",17057,2.7369658299051296,7.6567878431701795,26.401365684381382,21.55710407746341,8.317241765314975,9.305124114963759,4.007500069963339
"Greene County, Illinois",17061,3.0200585981519046,7.933288257831868,32.92765382014875,18.71384569153332,6.866501389827961,6.588535797460747,2.3138757418676286
"Hamilton County, Illinois",17065,3.644509020462526,4.806877345925656,27.70311175687129,20.426201719336483,9.141542559631917,7.26480203414457,4.734229325584211
"Hardin County, Illinois",17069,3.0761836097092043,11.751982696467195,30.18505167027157,20.5239125210286,8.67579908675799,6.7291516462388845,1.6101898582071617
"Henry County, Illinois",17073,2.0362947894217407,6.537896030131524,26.544341275755805,17.690185099397773,8.596346351386735,11.242925335857722,4.7291989768172575
"Johnson County, Illinois",17087,3.612683153732848,11.481510194588727,26.250096906736957,21.83890224048376,6.442359872858361,8.364989534072409,3.8995270951236534
"Knox County, Illinois",17095,2.183984116479153,7.39089811967143,27.909059057110603,21.563436757893097,8.175341612488808,8.533499435512127,4.492544867053374
"Lake County, Illinois",17097,3.4263764840817856,4.101630147797796,17.086742486614163,15.744610178345322,4.586103713966126,18.03524889421357,11.943345124603251
"Livingston County, Illinois",17105,2.393241334347495,7.054764750624797,33.934586547864825,17.60567206345757,6.055090731283277,7.320982288384223,3.7813756383787895
"Massac County, Illinois",17127,3.590516650678361,7.941619843771412,27.257777168699466,20.76195696861724,9.366863094422365,6.721940523502809,2.1858297930656434
"Scott County, Illinois",17171,1.7028772753963595,4.169113329418673,37.13055392444705,17.322372284204345,6.674495987473087,7.770600900371892,2.8577020943433156
"Tazewell County, Illinois",17179,1.4076246334310851,4.542113664204313,25.216971676751175,19.117264931883142,7.940161104718067,13.26626823564349,5.476817996213668
"Cass County, Illinois",17017,3.1055900621118013,8.843167701863354,34.56521739130435,14.790372670807454,4.875776397515528,6.801242236024844,2.6475155279503104
"Warren County, Illinois",17187,2.874519479029204,5.846577543175168,24.074817832348387,21.469963853347867,7.0686786390498595,11.773480979975902,4.6818520856044525
"Monroe County, Indiana",18105,1.3064609931042124,4.262095322495776,16.684206153590516,27.60946024536819,4.356254673350135,16.992993436539365,12.81813398321748
"Fountain County, Indiana",18045,2.9723225030084235,6.660649819494585,32.87003610108303,18.471720818291214,6.245487364620939,6.720818291215404,3.513838748495788
"Elkhart County, Indiana",18039,6.100313417831306,8.362736788157141,25.90033707200725,15.095306617255721,4.408054246910173,8.083321834775582,4.1449015394926185
"Starke County, Indiana",18149,3.796917181921101,9.927719237133154,30.72803274405643,16.611512670904816,6.975529042933032,5.917443176870156,2.608203431159105
"Crawford County, Indiana",18025,3.6799396112474048,11.105869031892809,36.157765616153995,14.43668616720136,4.944329118701642,4.783921494621627,2.764672579732025
"Cass County, Indiana",18017,5.213344488600711,8.842292407446141,29.706128425015688,16.217841455762393,7.0199749006484,6.282681447395942,3.009307676218364
"Greene County, Indiana",18055,2.429773981684191,7.955351361351794,32.00024667756159,16.51814621812463,8.146526471585828,6.811384169467486,3.6909130153248433
"Marion County, Indiana",18097,3.4325782689549813,7.731998246741364,21.337944857462627,17.10565511019571,4.98146737534629,13.664246715831672,6.9432446349009105
"Wayne County, Indiana",18177,2.974377351729081,8.482649465448247,28.86131517649167,18.70184554739294,6.0562623185809,7.580780027474169,5.167831332497163
"Grant County, Indiana",18053,2.227316423870443,7.659543000813429,30.950232936478596,20.483620498410115,5.720624121866449,7.690601197959032,4.4605486948162385
"LaSalle County, Illinois",17099,2.474111793866002,6.638716700704447,28.149094475083448,20.642189453986017,7.327869294923123,8.625203551924859,4.282462595928062
"Clay County, Indiana",18021,1.6530805687203793,6.722274881516588,33.36872037914692,15.150710900473936,8.21611374407583,7.969668246445498,3.783886255924171
"Hendricks County, Indiana",18063,1.242334197382563,4.458494025415692,20.983751659606753,16.81671619143959,6.515141935891762,16.295125497882026,7.841562875387241
"Dubois County, Indiana",18037,2.885863281342174,6.033648741121782,28.50940324217183,13.360390759574317,9.558979683333726,11.106916161306307,4.004341773047972
"Franklin County, Indiana",18047,3.7354937595795925,6.717757827895773,31.504269761331287,12.36698051237136,7.6680534267571705,9.270856141887455,4.602583753010729
"Hancock County, Indiana",18059,0.9357480488072991,4.627899307463999,24.694954380565022,17.309277783884795,7.235901945696384,14.46905573265912,6.721996262504122
"Jackson County, Indiana",18071,3.1384910573562665,7.256903995066128,32.70517828182462,15.112268439206012,6.126224902350442,7.478471413234655,3.6638571004362825
"Howard County, Indiana",18067,2.3575924421213483,7.278945389718277,28.308087851850054,18.518743102465525,6.259019852771748,9.387923402500697,5.009883939507865
